degree,riskstat,1hop_degree,2hop_degree,1hop_riskstat,2hop_riskstat
-0.5750068,-0.46059573,-0.54067504,0.6271228,-0.5786996,0.84979415
0.21934043,-0.15259127,0.4118988,-0.34209457,0.36733207,-0.108483836
-0.71861756,-0.72459954,-0.76132244,0.82219857,-0.82255363,0.98765695
0.62885565,-0.10859065,0.9301495,-0.8766771,0.8889407,-0.6736657
-0.24290684,-0.72459954,-0.03291876,0.11539092,-0.06997064,0.35264218
-0.52676255,-0.72459954,-0.43454993,0.48797515,-0.47114685,0.44255117
-0.6501781,-0.5925976,-0.70768476,0.79341537,-0.77065355,1.0231282
0.3034874,0.19941379,0.60530066,-0.5455458,0.81271243,-0.6041449
0.13968131,-0.2845932,0.5115707,-0.44628337,0.6183415,-0.3849375
-0.5211528,-0.5925976,-0.6064896,0.6733403,-0.6637368,0.7439006
1.1258836,0.6834208,1.5933782,-1.5613358,1.681689,-1.5339557
1.6980829,0.9914252,1.9370539,-1.9160875,1.7812277,-1.6433166
3.2239475,2.2674437,2.9545555,-2.9664621,2.844003,-2.7980907
0.06787591,-0.37259445,0.5293,-0.46465048,0.52812064,-0.29315612
1.6341312,0.771422,2.1079125,-2.0923748,2.010644,-1.8913379
1.0787613,0.4634176,1.2452843,-1.2019105,1.3229359,-1.1446737
-0.6075436,-0.76860017,-0.57629603,0.6688437,-0.64786786,0.9326297
-0.007295366,-0.548597,0.14596139,-0.06813077,0.09399801,0.1837464
3.3294117,1.7834367,2.9169657,-2.9276702,2.7376268,-2.6826966
0.23953569,-0.37259445,0.15559115,-0.07744698,0.064708814,0.22060457
-0.011783203,-0.15259127,-0.049410302,0.12161767,-0.08472654,0.27608255
-0.21261394,-0.6365982,-0.24701388,0.33511814,-0.30431607,0.6031599
-0.4011031,-0.548597,-0.5098293,0.5856588,-0.59275585,0.7304125
-0.5592994,-0.6805989,-0.67227316,0.72392017,-0.72018456,0.6790607
-0.5009575,-0.6805989,-0.59222233,0.6580417,-0.68488485,0.75038457
1.4175931,0.37541634,1.6557307,-1.6255358,1.5867296,-1.4294838
0.37865865,-0.32859382,0.41553146,-0.34562492,0.319598,-0.055329
-0.6513,-0.6805989,-0.70606196,0.7860448,-0.7703673,0.9951118
1.2930555,0.4634176,1.573674,-1.5409791,1.4747565,-1.3099633
-0.6714953,-0.76860017,-0.7057289,0.76546085,-0.7807028,0.7994826
1.6588143,1.7834367,1.8045772,-1.7791599,1.754101,-1.6112435
-0.08695448,-0.50459635,0.057851683,0.019546822,0.03417935,0.23870426
-0.028612595,-0.19659191,-0.049643766,0.12108769,-0.09375818,0.27400213
-0.12173522,-0.32859382,0.008074426,0.05870229,-0.01679849,0.16998093
0.729832,0.19941379,0.81132793,-0.7536967,0.78199214,-0.5525503
-0.72422737,-0.6365982,-0.82375365,0.38992795,-0.8839624,-0.39672658
1.309885,0.19941379,1.677479,-1.6480733,1.5635463,-1.4054202
-0.7533983,-0.76860017,-0.77475166,0.8109957,-0.830663,0.6864809
0.3113411,-0.6365982,0.14129402,-0.06263643,0.0033954754,0.28596458
0.9699313,1.4754322,1.2529087,-1.210438,1.4429549,-1.2767459
-0.4762744,-0.24059255,-0.44358397,0.5264139,-0.38893992,0.6504549
-0.5592994,-0.6805989,-0.616219,0.68975264,-0.68905085,0.8130747
1.0697857,0.8594233,1.5105892,-1.4758246,1.6567565,-1.5064595
0.005046187,-0.064590015,0.19714895,-0.1287225,0.37458283,-0.1342811
2.439698,1.4754322,2.5036411,-2.5008645,2.415859,-2.3314862
0.0005583495,-0.6365982,0.17792372,-0.10195829,0.19907025,0.063116476
-0.7601301,-0.46059573,-0.81371474,0.5151547,-0.86882484,-0.37436202
-0.7926669,-0.76860017,-0.8264163,0.27729028,-0.89754164,-0.79700017
0.8005154,-0.15259127,1.404695,-1.3669177,1.4752653,-1.3127719
2.9400918,2.355445,2.6187837,-2.619794,2.5254471,-2.4517348
-0.72422737,-0.8126008,-0.78046393,0.6476596,-0.86052465,0.25968188
-0.6557879,-0.6805989,-0.66500145,0.6673409,-0.7294388,0.39386925
-0.48525006,-0.76860017,-0.54502773,0.6340931,-0.637755,0.9078727
-0.55593354,-0.6805989,-0.65578157,0.7156894,-0.76575613,0.9262151
-0.6434463,-0.548597,-0.6657964,0.73275876,-0.72699004,0.78342867
-0.6569098,-0.064590015,-0.7971566,0.7413865,-0.82357126,0.95939785
-0.76686186,-0.5925976,-0.83228654,0.14435954,-0.88412136,-0.6480765
1.3412999,0.4634176,1.524594,-1.4902781,1.4463259,-1.2778902
-0.5099332,-0.548597,-0.69592273,0.78730065,-0.7248276,1.0204583
-0.57837266,-0.76860017,-0.39566427,0.46415237,-0.4157486,0.646294
-0.5480798,-0.548597,-0.5747779,0.66932255,-0.6285961,0.9302719
-0.52227473,-0.5925976,-0.517788,0.6088107,-0.57230747,0.8672004
-0.6636416,1.0354258,-0.80348736,0.6530714,-0.8153983,0.052228924
-0.33378556,-0.37259445,-0.2956111,0.38566324,-0.35360843,0.65617603
0.057778277,-0.2845932,0.24159968,-0.18044807,0.23958538,-0.10005812
-0.7578862,-0.46059573,-0.83257645,0.101095274,-0.89547455,-0.8191567
0.2227063,-0.02058938,0.35491082,-0.28381535,0.36211663,-0.106958196
0.11948605,0.41941696,0.08664258,-0.012078245,0.09396621,0.16918343
0.31246305,-0.24059255,0.60086423,-0.5379577,0.5294881,-0.29131842
0.10826645,0.28741506,0.20695633,-0.13137631,0.19439542,0.0776101
-0.7780814,-0.72459954,-0.8052612,0.74739313,-0.8683478,0.4061784
0.14865698,-0.5925976,0.596875,-0.53389084,0.6084195,-0.37640777
-0.5592994,-0.37259445,-0.58952737,0.67976224,-0.64503753,0.9375534
0.19465731,-0.548597,0.5105334,-0.44401214,0.4618462,-0.21174222
0.10714449,-0.41659507,0.39484325,-0.3378685,0.4718319,-0.34894615
-0.81286216,-0.6805989,-0.841299,-0.3823932,-0.90606445,-1.4018488
0.05553436,0.24341443,0.5629904,-0.50022775,0.5798299,-0.35012507
-0.5806166,-0.50459635,-0.539955,0.59875625,-0.5229515,0.51730776
0.07572963,-0.50459635,0.39021966,-0.31981194,0.35741,-0.097700305
0.48636675,0.24341443,0.5576049,-0.49247006,0.55890447,-0.31461918
1.0540782,0.41941696,1.4565951,-1.4198664,1.3746452,-1.1986954
0.8622232,0.41941696,1.2793504,-1.2372179,1.3157806,-1.1361439
-0.03983219,-0.41659507,0.42002055,-0.3528009,0.56084436,-0.33303094
-0.41456664,-0.2845932,-0.2688516,0.3342482,-0.13579978,0.3655408
-0.38988352,-0.6365982,-0.30167356,0.39090076,-0.33525896,0.62899184
-0.6928125,-0.6805989,-0.684202,0.69635737,-0.7444809,0.44425017
-0.10602779,-0.24059255,-0.0709283,0.15125711,0.0049219485,0.2683503
-0.623251,-0.76860017,-0.7157551,0.80034506,-0.7864589,1.0307564
-0.72871524,-0.6805989,-0.7596818,0.7961766,-0.8291684,0.7273612
1.3816904,1.2994297,1.6607268,-1.6307602,1.813888,-1.6773316
-0.50768924,-0.50459635,-0.49562988,0.58975905,-0.52466875,0.8353699
-0.113881506,0.19941379,-0.23868468,0.3250479,-0.2073214,0.49889597
-0.50432336,-0.19659191,-0.62033755,0.7153409,-0.6276103,0.9381775
0.73544174,0.4634176,0.74440056,-0.6849188,0.70455545,-0.4712751
0.3999759,-0.02058938,0.37101156,-0.29987913,0.33677083,-0.07571716
0.42353702,0.023411253,0.411626,-0.3414991,0.36253005,-0.10068225
-0.623251,-0.2845932,-0.74088675,0.78564453,-0.771544,0.9335659
2.4430637,2.4874468,2.337148,-2.3289495,2.388001,-2.3011467
-0.49310377,-0.41659507,-0.5425986,0.61363953,-0.5858231,0.67725766
-0.68159294,-0.46059573,-0.78258413,0.73713946,-0.821536,0.80600125
0.41680527,-0.02058938,0.84384155,-0.8011392,0.9503176,-0.86326164
1.2997873,0.5954195,1.4315649,-1.3941798,1.3155899,-1.1359706
1.1898353,0.771422,1.4237972,-1.3860147,1.3420805,-1.1631548
-0.5312504,-0.6365982,-0.6321332,0.7232971,-0.6897505,0.97115225
-0.59295815,1.0354258,-0.7675289,0.796438,-0.75488,0.9974003
0.08694922,0.37541634,0.078927495,0.0011731659,0.08859175,0.19168667
0.62324584,0.63942015,0.6978569,-0.63698435,0.70837164,-0.47647616
-0.60081184,0.4634176,-0.75334847,0.7927,-0.76890445,1.0138357
-0.31807813,-0.19659191,-0.3105103,0.38234055,-0.28510794,0.53644764
-0.62886083,-0.50459635,-0.61274874,0.6989024,-0.6733091,0.93894035
-0.58398247,-0.548597,-0.57964635,0.6250154,-0.6245574,0.5416834
1.2919337,0.41941696,1.6007228,-1.5688603,1.5891783,-1.4331245
-0.44149366,0.37541634,-0.51648426,0.5838356,-0.5247006,0.5751088
-0.70066625,-0.76860017,-0.69588405,0.7518701,-0.76387984,0.91071594
1.1819816,0.37541634,1.6065549,-1.5750903,1.5685391,-1.4131871
0.015143822,-0.32859382,0.47813904,-0.4146406,0.5000398,-0.2707916
-0.31920007,-0.2845932,-0.14208081,0.17709567,-0.10205837,-0.061778314
0.37753668,-0.10859065,0.52397215,-0.45718035,0.51714903,-0.26659608
3.3271677,3.1914568,3.0067205,-3.020324,2.8938677,-2.8522859
0.6322215,0.111412525,1.0396497,-0.9913606,1.1171801,-0.9285523
0.14865698,-0.24059255,0.5714351,-0.5075662,0.5643107,-0.32384238
-0.28778523,-0.50459635,-0.008093571,0.028377602,-0.02220475,-0.19998783
-0.7376909,-0.6365982,-0.7398558,0.7007236,-0.7924376,0.061348118
-0.23393117,-0.5925976,-0.1794274,0.26545587,-0.24532422,0.53998435
0.26309684,-0.46059573,0.49134752,-0.42467088,0.4262285,-0.1776926
1.1617863,0.9474246,1.4910741,-1.4555309,1.503505,-1.339124
-0.5492017,-0.5925976,-0.6076227,0.6966043,-0.6636732,0.94372535
0.84988165,-0.32859382,1.3381484,-1.2980455,1.3153037,-1.1372188
0.06675395,-0.32859382,0.39603025,-0.32600003,0.38157916,-0.12599407
-0.15202813,-0.46059573,0.13758272,-0.06382675,0.2924395,-0.05449683
0.4493421,-0.548597,0.8736545,-0.81968707,0.82292074,-0.6044569
3.3866317,1.7834367,2.9625375,-2.9747288,2.8240952,-2.776593
-0.5020795,-0.24059255,-0.66420656,0.6312513,-0.7058421,0.18298358
-0.10602779,0.15541317,-0.26901403,0.33779687,-0.32679975,0.44029737
-0.0645153,0.023411253,-0.21644916,0.2649796,-0.23266722,0.18152727
-0.17558928,-0.548597,-0.11128898,0.19492625,-0.19612727,0.48204455
0.06675395,-0.32859382,0.111491874,-0.03271266,0.03188964,0.24927975
2.8278959,1.1674278,2.6995795,-2.7031877,2.5474856,-2.4749315
-0.70515406,-0.76860017,-0.7578738,0.7854906,-0.82252187,0.9214301
0.9037357,0.023411253,1.3611434,-1.3218316,1.3821186,-1.2102764
-0.5907142,-0.37259445,-0.5875816,0.67825294,-0.629105,0.9201819
2.747115,2.4874468,2.4030976,-2.3970754,2.2785082,-2.1823893
0.20812082,-0.02058938,0.428233,-0.37079528,0.42346177,-0.27432832
0.7949056,0.19941379,1.1305217,-1.0835283,1.1323495,-0.93652725
1.3143728,0.15541317,1.7331055,-1.7056693,1.6331599,-1.4820144
-0.68047094,-0.2845932,-0.704257,0.72488576,-0.73484504,0.5072177
2.1715498,1.7834367,2.3735664,-2.3666537,2.3401396,-2.249379
-0.3820298,0.15541317,-0.33601555,0.355104,-0.22951888,-0.052867163
-0.7309591,-0.24059255,-0.8070483,0.59956396,-0.84557796,-0.06788089
-0.623251,-0.6805989,-0.6425058,0.73573357,-0.69763726,0.9768734
-0.54695785,-0.6805989,-0.69320494,0.6921693,-0.7782541,0.43256512
0.64792895,-0.15259127,0.92781615,-0.8744366,0.92210966,-0.7089982
0.8554914,0.7274214,1.1093862,-1.0616065,1.0983855,-0.8988369
-0.32256597,-0.37259445,-0.18771408,0.27555755,-0.2071942,0.50825787
2.3690145,1.739436,2.489681,-2.4864557,2.5014052,-2.4247239
3.1914108,2.1794424,2.9371483,-2.9485555,2.763418,-2.7110944
-0.14866225,-0.50459635,0.0054238513,0.07702288,-0.025448505,0.31578398
0.82968634,-0.10859065,1.2411822,-1.1980388,1.1711792,-0.9820539
0.8611012,-0.064590015,0.97966284,-0.92771673,0.946088,-0.7331312
-0.50432336,-0.6805989,-0.62338465,0.68960917,-0.68068707,0.739393
-0.22832137,-0.32859382,-0.47632092,0.5479124,-0.53875685,0.6405382
-0.78930104,-0.76860017,-0.8263021,0.3958173,-0.8945523,-0.5799773
-0.25076056,-0.5925976,-0.17080636,0.2565622,-0.07556771,0.3556588
-0.12397914,-0.19659191,-0.40566325,0.4990955,-0.4805601,0.7960499
-0.6737392,-0.5925976,-0.73066443,0.80452263,-0.79266024,1.0087385
-0.53237236,-0.6365982,-0.41877526,0.45281187,-0.4385503,0.2762559
-0.77022773,-0.50459635,-0.8051876,0.73833567,-0.8629098,0.37382782
-0.08807644,-0.32859382,0.007185614,0.07501041,-0.06755372,0.35891813
0.5166597,-0.32859382,0.93477124,-0.88230115,0.8934565,-0.68399847
-0.6041777,-0.19659191,-0.6989673,0.7882505,-0.74928296,1.0266302
-0.5065673,-0.15259127,-0.5324093,0.6254805,-0.58302456,0.8868604
1.3446658,0.4634176,1.7171266,-1.6890205,1.6556753,-1.5049338
-0.6703733,-0.32859382,-0.7896331,0.8287123,-0.8301542,1.0119979
-0.4235423,-0.548597,-0.39598274,0.45844314,-0.45438746,0.5189374
0.18007185,-0.32859382,0.44303194,-0.37472916,0.4031406,-0.1522421
-0.14305244,-0.15259127,-0.058228634,0.13242751,-0.10116793,0.30018082
-0.53798217,-0.10859065,-0.6596705,0.75429463,-0.71439666,1.017719
-0.6647635,-0.02058938,-0.8010081,0.7359026,-0.8301224,0.9175813
-0.734325,-0.5925976,-0.7868423,0.79386675,-0.84341544,0.54764724
2.1255496,1.7834367,2.3379834,-2.3298383,2.3095148,-2.2155719
0.5121718,-0.02058938,0.9410005,-0.88833857,0.9011525,-0.6888875
0.0061681466,-0.15259127,0.32647642,-0.27987033,0.47889182,-0.45889658
-0.6939345,-0.6805989,-0.70288736,0.7791014,-0.76435685,0.97565985
1.9606215,1.0794265,2.3011608,-2.2919393,2.253226,-2.1563146
2.8559449,1.8714379,2.8247135,-2.832462,2.6911647,-2.6323502
-0.5671531,-0.6805989,-0.55992377,0.5806217,-0.6151759,0.34525666
0.31807286,-0.32859382,0.56083596,-0.49571216,0.49336153,-0.24419683
-0.39212745,-0.46059573,-0.4300012,0.5242672,-0.50390244,0.8174089
1.6352532,0.9034239,1.6648028,-1.6350682,1.5772527,-1.4212314
1.0271512,-0.24059255,1.3479805,-1.3078419,1.2137296,-1.0243905
-0.49085987,-0.46059573,-0.6491183,0.7356753,-0.6398857,0.906243
-0.5592994,-0.6365982,-0.65096825,0.74306226,-0.63969487,0.915917
-0.7029102,-0.76860017,-0.73627394,0.78093237,-0.81202734,0.71872747
-0.6883247,-0.6805989,-0.7421797,0.8040005,-0.8200413,0.9607155
-0.6905686,-0.72459954,-0.7265585,0.77810496,-0.79110193,0.9576295
0.6546607,-0.37259445,1.0802501,-1.0315322,0.98211914,-0.7736994
0.9598336,0.023411253,1.304194,-1.2628422,1.2667427,-1.0843067
-0.735447,-0.76860017,-0.7604374,0.8169414,-0.8215042,1.0009717
-0.7500324,-0.6805989,-0.7695089,0.7973623,-0.83028144,0.9492384
0.7152465,0.111412525,1.2061836,-1.1636597,1.3237946,-1.1509843
-0.57388484,-0.6805989,-0.6355882,0.6817099,-0.66256016,0.57632244
-0.6973004,-0.6365982,-0.7444122,0.7987341,-0.7841056,0.9527405
-0.28890717,-0.24059255,-0.22789586,0.28093004,-0.116846085,0.13513382
1.8764745,0.9034239,2.1568542,-2.1429763,2.1147623,-2.0052412
-0.36632237,-0.6365982,-0.2995134,0.3886282,-0.3259093,0.62396413
-0.28666326,-0.6365982,-0.23331945,0.31834948,-0.23835969,0.5183133
-0.67710507,-0.6805989,-0.6860107,0.7043935,-0.7405693,0.44698942
-0.61090946,-0.50459635,-0.67345566,0.7258881,-0.7003722,0.6474036
1.0484685,0.19941379,1.5083739,-1.4735934,1.3958887,-1.2241459
0.8184668,0.28741506,1.1200151,-1.0727669,1.0481073,-0.8460635
-0.40222508,-0.6365982,-0.42880026,0.52205884,-0.48402646,0.78977394
2.0447683,1.9154385,2.2210257,-2.2091992,2.293773,-2.1993446
1.9684751,1.2994297,2.1274118,-2.11243,1.9990681,-1.8779192
-0.52676255,-0.6365982,-0.5089557,0.59995246,-0.57793635,0.8599536
-0.68608075,-0.6365982,-0.7769873,0.76281357,-0.8450691,0.50080305
1.9359384,0.63942015,2.1521463,-2.1380622,2.0011034,-1.8813865
-0.40895683,-0.41659507,-0.22544006,0.31236055,-0.24640548,0.5372798
1.3412999,0.6834208,1.672457,-1.6463189,1.6724665,-1.5572218
-0.7814473,-0.72459954,-0.8235151,0.6653782,-0.8879058,0.6702536
-0.06114942,-0.50459635,0.23404764,-0.16039997,0.3444986,-0.09752694
-0.22944333,-0.548597,-0.06331345,0.14702515,-0.13646762,0.42895907
-0.33378556,0.24341443,-0.62888944,0.63232434,-0.628787,0.2280941
0.4628056,0.023411253,0.822812,-0.7668249,0.8032356,-0.585317
-0.46168894,-0.50459635,-0.30134493,0.39017034,-0.31433356,0.60614187
-0.72759324,-0.72459954,-0.79837906,0.7721324,-0.8349562,0.8654667
-0.55593354,-0.76860017,-0.5741321,0.60365903,-0.6440517,0.40662917
-0.75676423,-0.72459954,-0.813676,0.71343917,-0.85193825,0.71335304
-0.5536896,-0.41659507,-0.6330131,0.7251085,-0.6699063,0.9643215
0.9643215,0.111412525,0.95000345,-0.89707303,0.8272457,-0.6043182
-0.61090946,-0.6365982,-0.7144546,0.7910583,-0.7389792,0.9845363
-0.63447064,-0.6805989,-0.6391726,0.7184605,-0.68602973,0.9463605
1.2145184,1.255429,1.6431706,-1.6126068,1.5804647,-1.4233812
0.17670597,-0.41659507,0.5019213,-0.4351761,0.46896976,-0.21881565
-0.047685906,-0.15259127,0.16237491,-0.0851536,0.14939627,0.12577191
-0.6322267,-0.32859382,-0.72546923,0.7452667,-0.78105265,0.912519
-0.3910055,-0.6805989,-0.5222295,0.60740423,-0.64176196,0.89032775
0.9003698,-0.19659191,1.0278617,-0.9772936,0.94891834,-0.73645985
-0.089198396,-0.32859382,-0.1548674,0.24309789,-0.15179595,0.45565784
-0.543592,-0.37259445,-0.68632793,0.7579311,-0.7172906,0.7947323
0.31246305,-0.2845932,0.85753214,-0.81920165,0.90614533,-0.85258216
-0.57388484,-0.15259127,-0.7181805,0.80425864,-0.7565973,1.0520461
-0.5368602,0.15541317,-0.7315926,0.7743355,-0.7346224,0.9444535
-0.68047094,0.111412525,-0.6913512,0.68391955,-0.69595176,0.25503558
-0.7926669,-0.5925976,-0.84215164,-0.92556345,-0.89941794,-0.8948148
-0.66251963,0.4634176,-0.7726162,0.7256064,-0.7818159,0.31148446
-0.7601301,-0.41659507,-0.8185934,0.6692813,-0.86904746,0.36456993
-0.75227636,-0.8126008,-0.7332808,0.8101827,-0.7906885,0.986374
-0.7444227,-0.72459954,-0.80072004,0.767867,-0.8680616,0.8370342
0.1811938,-0.064590015,0.2849643,-0.2108933,0.20390408,0.070640676
0.21485259,-0.5925976,0.60594964,-0.5426024,0.5210925,-0.27828112
-0.25412643,-0.32859382,-0.10814103,0.19331141,-0.105969965,0.39778736
2.0155973,1.5194328,2.2577803,-2.247127,2.135624,-2.0273976
-0.3685663,-0.548597,-0.3441227,0.36494824,-0.3515095,0.06772809
1.0709076,0.8594233,1.3870165,-1.3591907,1.5103105,-1.4490744
-0.3405173,-0.72459954,-0.4270277,0.5183372,-0.5499828,0.8444544
1.1258836,2.223443,1.224258,-1.1810573,1.4290577,-1.2599292
0.47514716,0.023411253,0.9920491,-0.9529264,1.1433527,-1.0631558
-0.2081261,-0.2845932,-0.2476724,0.3349439,-0.16206785,0.4441115
-0.7578862,-0.548597,-0.7783107,0.733256,-0.8181014,0.38266963
-0.6355926,-0.46059573,-0.71808785,0.803367,-0.77644145,1.0264915
-0.79378885,-0.8126008,-0.8219475,0.6813804,-0.887715,0.3832244
-0.8038865,-0.8126008,-0.83502656,0.3392322,-0.9013578,-0.25061148
-0.3820298,-0.6805989,-0.29032013,0.35238403,-0.31503317,0.37746856
1.3143728,0.5954195,1.6085298,-1.5770949,1.6765053,-1.5296562
-0.28217542,-0.50459635,-0.2626185,0.35174596,-0.35971433,0.6626947
-0.7320811,-0.72459954,-0.75929546,0.81078017,-0.8262744,0.94275445
-0.76573986,-0.76860017,-0.8039441,0.6375933,-0.8640546,0.20115261
0.08582726,0.023411253,0.00074950175,0.08027547,-0.040490624,0.32705295
0.5491965,0.24341443,0.70000565,-0.63972396,0.6973365,-0.46704492
-0.28217542,0.37541634,-0.3763388,0.46315858,-0.26469138,0.5517041
-0.4975916,-0.548597,-0.5645911,0.6559257,-0.55465764,0.82673615
-0.7017882,-0.41659507,-0.7783399,0.66448396,-0.80353636,0.7274306
-0.5368602,-0.2845932,-0.6622767,0.7469856,-0.67852455,0.93592376
-0.63447064,-0.37259445,-0.649249,0.7228595,-0.63085407,0.8571103
-0.4572011,-0.41659507,-0.6083142,0.67898595,-0.6373098,0.7082213
-0.6221291,-0.8126008,-0.6735312,0.7491416,-0.76629674,0.96390545
-0.070125096,-0.548597,0.0029496436,0.078217134,0.002282422,0.2826012
1.2739823,1.0354258,1.731392,-1.7038566,1.8089905,-1.6720612
-0.35285887,-0.5925976,-0.137173,0.21929999,-0.11592384,0.38898024
-0.8061304,-0.548597,-0.8439318,-1.0192857,-0.9044744,-1.9800333
-0.6602757,-0.548597,-0.7412566,0.78316826,-0.7960948,0.9416796
-0.50881124,-0.2845932,-0.6189146,0.70448065,-0.66128814,0.92742866
0.113876246,-0.02058938,0.32266298,-0.25370097,0.5034744,-0.26624933
0.71636844,-0.10859065,1.04928,-0.999837,0.979893,-0.77272856
-0.18680887,-0.548597,-0.0065969927,0.07361373,-0.05295682,0.19633296
-0.7769595,-0.76860017,-0.8158,0.80009544,-0.8786833,0.8969851
-0.6052997,-0.6365982,-0.6936865,0.7598027,-0.76826847,0.8876926
-0.6378365,-0.76860017,-0.5874522,0.68029946,-0.61768824,0.9092596
-0.15651597,-0.50459635,-0.013574259,0.0960523,-0.047995783,0.33627617
-0.38651764,0.15541317,-0.47348508,0.54086614,-0.45883965,0.6956347
3.352973,2.4434462,2.9990563,-3.0124202,2.9206128,-2.8816545
1.6363752,0.8594233,2.0023386,-1.9836469,1.9346064,-1.8104094
0.15202285,-0.10859065,0.40887964,-0.34002772,0.33941033,-0.08417755
0.23616982,-0.24059255,0.6177567,-0.56413037,0.59363174,-0.44769695
2.1412568,1.3434303,2.4065235,-2.4005828,2.3688564,-2.280065
-0.55481154,-0.6805989,-0.52484584,0.6192557,-0.5851871,0.88980764
-0.46168894,0.28741506,-0.67232513,0.7418614,-0.67502636,0.9531912
0.23616982,-0.19659191,0.37954822,-0.30863327,0.3528942,-0.09256859
-0.7792034,-0.76860017,-0.82931113,0.585816,-0.89385265,0.17636089
-0.8072524,-0.6805989,-0.84326184,-0.59441906,-0.90838593,-1.7895705
-0.40671292,-0.41659507,-0.32334763,0.414869,-0.33913875,0.64518446
-0.7971547,-0.72459954,-0.8336575,0.24683328,-0.8966512,-0.78132766
-0.7489105,-0.2845932,-0.81094426,0.77647376,-0.8499029,0.4413376
-0.40446898,-0.46059573,-0.42954314,0.5078726,-0.4885105,0.6531941
-0.50544536,-0.5925976,-0.53056186,0.60167474,-0.5963176,0.6784366
-0.321444,-0.32859382,-0.41749376,0.48018992,-0.46882534,0.505484
-0.5391041,-0.6805989,-0.5178914,0.6105029,-0.5752014,0.8681019
0.82183266,0.9914252,1.2437605,-1.2004752,1.2266728,-1.0403751
-0.72310543,-0.6805989,-0.7967867,0.678002,-0.8639274,0.05430935
0.5267573,-0.10859065,0.82218844,-0.76554614,0.7648193,-0.53961706
-0.6636416,-0.46059573,-0.774942,0.6793679,-0.8315217,0.11384415
0.14080328,0.023411253,0.43977106,-0.37493157,0.4553587,-0.20841354
-0.734325,-0.6805989,-0.8043616,0.7421477,-0.85060257,0.8244477
-0.4953477,-0.72459954,-0.5247811,0.61980796,-0.57402474,0.8803417
0.41568333,0.023411253,0.6865891,-0.62500185,0.66645724,-0.43001336
-0.32480988,-0.15259127,-0.37711406,0.43140706,-0.44322512,0.404098
0.7702225,0.5954195,1.1825061,-1.1378036,1.222157,-1.0375665
-0.3932494,-0.41659507,-0.5874598,0.5846866,-0.6513342,0.24910638
-0.652422,-0.6805989,-0.7008515,0.79032326,-0.7526857,1.0114084
1.7025708,0.9034239,1.6668272,-1.6368586,1.5330805,-1.3704344
-0.4291521,-0.19659191,-0.4407748,0.43724206,-0.46354628,0.043109734
0.6411972,0.15541317,0.91701084,-0.86333525,0.8568211,-0.63944274
-0.10714975,-0.15259127,-0.05184962,0.13500403,-0.09254972,0.3811093
-0.3876396,-0.10859065,-0.3572506,0.44034725,-0.3744066,0.6395673
0.95758975,0.19941379,1.2566733,-1.2138189,1.1643418,-0.9726573
0.51890355,-0.02058938,0.7918121,-0.73401016,0.7516853,-0.52495
-0.459445,-0.50459635,-0.4804357,0.56847674,-0.46847552,0.74958706
-0.59744596,-0.72459954,-0.6997755,0.747701,-0.7751058,0.7027082
-0.52676255,-0.5925976,-0.54650533,0.6159946,-0.6053174,0.6901563
-0.047685906,0.5954195,0.046957556,0.03416936,0.09135848,0.19123591
0.5155377,-0.37259445,0.8460328,-0.7904433,0.75235313,-0.529631
0.8756867,0.24341443,0.91068894,-0.85646653,0.83398765,-0.6123625
-0.36520043,-0.2845932,-0.43156123,0.5194574,-0.46500915,0.7399478
1.2694944,0.4634176,1.4681077,-1.4319628,1.438471,-1.2699152
0.039826926,-0.19659191,0.3285078,-0.25904465,0.29762316,-0.048706315
1.0316391,0.5074182,1.2043184,-1.159722,1.1783026,-0.9877057
-0.0028075287,-0.064590015,-0.14526683,0.232423,-0.15726581,0.46002674
-0.59295815,-0.5925976,-0.6367384,0.6965552,-0.6942663,0.72548884
2.10872,1.9154385,2.1076834,-2.0921063,1.9987819,-1.8781966
0.07460767,0.15541317,0.25175282,-0.20124233,0.23417912,-0.19281036
-0.76686186,-0.8126008,-0.80236953,0.7712801,-0.8335888,0.7589143
-0.5772507,-0.50459635,-0.67362696,0.6816398,-0.7381842,0.31148446
-0.4269082,-0.6805989,-0.4546957,0.5486481,-0.5439405,0.8528801
-0.25973624,-0.50459635,-0.45517722,0.5460015,-0.54031515,0.8451479
0.36743906,0.19941379,0.5779854,-0.540301,0.7721973,-0.78476036
0.92393094,1.3434303,1.1765939,-1.131434,1.3850126,-1.2117327
0.6905634,0.15541317,1.2222196,-1.1786138,1.1899738,-1.0038637
1.7171563,0.7274214,2.0776181,-2.0611928,2.0575511,-1.9433832
0.36743906,-0.064590015,0.79666156,-0.7406293,0.94042736,-0.74055135
1.1741279,0.81542265,1.5741663,-1.5419205,1.6860776,-1.5397809
0.05104652,-0.548597,0.5625501,-0.5076167,0.6221259,-0.48112243
1.4725691,1.1674278,1.8166431,-1.7917897,1.9227445,-1.796644
0.73095393,0.4634176,1.0515913,-1.0029808,1.240411,-1.0569491
0.12285192,-0.10859065,0.5773789,-0.5305066,0.74405295,-0.6527921
0.75002724,0.7274214,1.1408404,-1.0952035,1.334639,-1.1590286
0.35397553,0.15541317,0.6827351,-0.62249607,0.87771475,-0.6649279
0.9441262,1.0354258,1.1656129,-1.1200436,1.3499037,-1.1734875
-0.2530045,-0.46059573,-0.096297815,0.18004034,-0.12078947,0.40662917
